ind logFC logCPM PValue twd PValue_fdr Decide_test August_1m August_2m August_3m August_4m December_1m December_2m December_3m December_4m
5759 ind-5759 9.26195963015333 3.69282635033636 0.106924643257559 10.0136906969447 1 0 0 0 0 0 0 173 102 70
5760 ind-5760 -9.28275566112337 3.71175429318103 0.198981230955367 14.3152330786423 1 0 0 110 155 0 0 0 0 0
5761 ind-5761 -7.96312832732721 2.49078325244206 0.385574956083437 20.9752154043415 1 0 0 73 0 40 0 0 0 0
5762 ind-5762 -8.79851142698662 3.25435253165026 0.28683296262173 17.6982236568239 1 0 0 73 116 0 0 0 0 0
5763 ind-5763 9.20838763893114 3.64186959369227 0.114145475961969 10.2708843103708 1 0 0 0 0 0 0 86 136 106
5764 ind-5764 -10.634929409764 5.02201545937449 0.0206748483424369 6.50383385893121 1 0 0 330 350 0 0 0 0 0
5765 ind-5765 7.98347116135326 2.51030974017882 0.43492930519625 24.3055243968485 1 0 0 0 0 0 0 0 68 70
5766 ind-5766 8.69423901875878 3.15825419948894 0.319925172634355 19.2333947848209 1 0 0 0 0 0 124 0 102 0
5767 ind-5767 8.29999876498046 2.79536841747235 0.399554196154633 22.9509289610523 1 0 0 0 0 0 0 0 102 70
5768 ind-5768 8.11597315926688 2.6290149959283 0.42524499565884 24.0824354099987 1 0 0 0 0 0 0 86 0 70
5769 ind-5769 8.29999876150504 2.79536841747235 0.399491088824042 22.9467349869562 1 0 0 0 0 0 0 0 102 70
5770 ind-5770 7.98347115962268 2.51030974017882 0.434902995081268 24.3036501669826 1 0 0 0 0 0 0 0 68 70
5771 ind-5771 -9.24285796730048 3.67394557624238 0.201473932155914 14.355578893348 1 0 0 0 77 202 0 0 0 0
5772 ind-5772 -9.01381522379691 3.45671263739727 0.252587657310464 16.4083435213189 1 0 0 146 77 0 0 0 0 0
5773 ind-5773 -9.05337151165376 3.49415778815517 0.237740737685654 15.7471616785443 1 0 0 0 116 121 0 0 0 0
5774 ind-5774 -10.2648253645222 4.65992466292467 0.0163368102142328 5.81258103389001 1 0 189 0 194 161 0 0 0 0
5775 ind-5775 8.99322091222691 3.43822898978716 0.26878990345151 17.2032201041174 1 0 0 0 0 0 208 0 0 70
5776 ind-5776 -10.8758040357088 5.25867333961698 0.0104393199073721 5.59229430038373 1 0 416 0 389 0 0 0 0 0
5777 ind-5777 -8.98410860940722 3.42876000015589 0.251736434049161 16.3038518274968 1 0 113 110 0 0 0 0 0 0
5778 ind-5778 -9.0242181367522 3.46669162785229 0.245052257557174 16.0531035293432 1 0 0 0 77 161 0 0 0 0
5779 ind-5779 -8.77328911891508 3.23099066975301 0.280185382040123 17.2874613351213 1 0 0 0 77 121 0 0 0 0
5780 ind-5780 -8.98177409814216 3.42672665335641 0.246476113475757 16.0400056381672 1 0 75 0 0 161 0 0 0 0
5781 ind-5781 -9.48504313842825 3.90512050760317 0.164442205881384 13.0209036752347 1 0 0 110 194 0 0 0 0 0
5782 ind-5782 9.40293221351814 3.82731680222482 0.18882543263767 14.0474093802464 1 0 0 0 0 0 124 260 0 0
5783 ind-5783 8.13348958609903 2.64463286888913 0.419871904564686 23.7792039301952 1 0 0 0 0 0 83 0 0 70
5784 ind-5784 8.13348958633363 2.64463286888913 0.419875475604139 23.7794512307562 1 0 0 0 0 0 83 0 0 70
5785 ind-5785 8.23568419611309 2.73706623325323 0.408056217813423 23.3056145451152 1 0 0 0 0 0 83 86 0 0
5786 ind-5786 9.42795868672208 3.8512089693435 0.0909024350027091 9.48566758989694 1 0 0 0 0 0 83 86 0 212
5787 ind-5787 9.18216918271937 3.61694207694657 0.232839690798246 15.7732062165995 1 0 0 0 0 0 249 0 68 0
5788 ind-5788 9.69048317398678 4.10332314152819 0.0599138162044117 8.22934676710895 1 0 0 0 0 0 0 260 136 70
5789 ind-5789 7.98347115699352 2.51030974017882 0.434863027100539 24.3008033110274 1 0 0 0 0 0 0 0 68 70
5790 ind-5790 9.06266095655364 3.5037695779991 0.134622663637001 10.9814071183742 1 0 0 0 0 0 83 0 68 141
5791 ind-5791 8.42294509262283 2.90777019816122 0.368114176488518 21.3208982225108 1 0 0 0 0 0 0 86 0 106
5792 ind-5792 9.35237687880427 3.77898337659892 0.0978934645297562 9.71654550488405 1 0 0 0 0 0 0 86 170 106
5793 ind-5793 9.40787094360172 3.83197430818187 0.188246825723295 14.0272644815153 1 0 0 0 0 0 124 0 0 247
5794 ind-5794 9.16956647629128 3.60503904982962 0.12174577009474 10.5588486097036 1 0 0 0 0 0 83 173 68 0
5795 ind-5795 8.2356841973208 2.73706623325323 0.408034520391704 23.3041473312863 1 0 0 0 0 0 83 86 0 0
5796 ind-5796 8.94677579729881 3.394589465049 0.279147578870014 17.6412365304516 1 0 0 0 0 0 0 173 0 106
5797 ind-5797 9.77833931791082 4.1880711249728 0.0506008454875449 7.80573983349503 1 0 0 0 0 0 0 216 170 106
5798 ind-5798 9.85069816219513 4.25800167098214 0.0438323388876613 7.47863824812222 1 0 0 0 0 0 0 130 170 212
5799 ind-5799 10.4497542325366 4.84096050995783 0.0018550339721986 3.68200413670424 0.441320569399666 0 0 0 0 0 291 173 204 106
5800 ind-5800 8.89574081853574 3.3465470672467 0.284162007180692 17.7809413254593 1 0 0 0 0 0 124 0 136 0
5801 ind-5801 9.20764441439498 3.64114158396462 0.115349200239966 10.3257047970869 1 0 0 0 0 0 83 0 170 70
5802 ind-5802 9.1068913167967 3.54559198023348 0.245835461697183 16.2652709556069 1 0 0 0 0 0 124 0 0 177
5803 ind-5803 8.11419336660093 2.62727476070326 0.425818114619936 24.1227324078644 1 0 0 0 0 0 83 0 68 0
5804 ind-5804 8.81914844670291 3.27487752200956 0.29872617409974 18.3832792219823 1 0 0 0 0 0 83 173 0 0
5805 ind-5805 8.0964399507628 2.611469071371 0.426406394677986 24.0908359506254 1 0 0 0 0 0 0 86 68 0
5806 ind-5806 8.29999875802979 2.79536841747235 0.399427995903851 22.9425427600639 1 0 0 0 0 0 0 0 102 70
5807 ind-5807 7.98347115436397 2.51030974017882 0.434823057377668 24.297956701124 1 0 0 0 0 0 0 0 68 70
5808 ind-5808 7.98347115173403 2.51030974017882 0.434783085913288 24.2951103372829 1 0 0 0 0 0 0 0 68 70
5809 ind-5809 9.07596542230903 3.51638643340469 0.131925752203888 10.8774280389413 1 0 0 0 0 0 0 130 102 70
5810 ind-5810 9.34628391581105 3.7731843299031 0.0987418622928156 9.75052884890342 1 0 0 0 0 0 124 173 68 0
5811 ind-5811 8.31680400613016 2.81067044654409 0.395921975802414 22.7693049103692 1 0 0 0 0 0 0 0 68 106
5812 ind-5812 8.91632628921791 3.36594679443765 0.281382431838947 17.6761884278563 1 0 0 0 0 0 0 130 0 141
5813 ind-5813 8.90698838495551 3.35711533438181 0.15174243114517 11.4971675557537 1 0 0 0 0 0 124 0 68 70
5814 ind-5814 -9.41610347433835 3.83917802438399 0.0893001559554756 9.39272738937479 1 0 0 146 77 80 0 0 0 0
5815 ind-5815 10.0363183975943 4.43792352570258 0.0086942810135018 4.79947677934798 0.938872135459059 0 0 0 0 0 208 130 102 141
5816 ind-5816 8.3913967406481 2.87887753413238 0.376981222527119 21.7706403048782 1 0 0 0 0 0 0 86 102 0
5817 ind-5817 9.15250246331556 3.58880301230752 0.237593654877234 15.9484409809379 1 0 0 0 0 0 0 0 170 141
5818 ind-5818 8.64840821030897 3.1156766862732 0.327044284387915 19.5241479683744 1 0 0 0 0 0 83 0 136 0
5819 ind-5819 8.9398341099808 3.38797193538783 0.279883738294103 17.652704354113 1 0 0 0 0 0 166 0 102 0
5820 ind-5820 8.13348958656821 2.64463286888913 0.41987904649286 23.7796985236493 1 0 0 0 0 0 83 0 0 70
5821 ind-5821 -8.72582503019401 3.18674075219131 0.282723384696494 17.3083799491565 1 0 113 0 0 80 0 0 0 0
5822 ind-5822 8.11597315688362 2.6290149959283 0.425277467909362 24.0847166287593 1 0 0 0 0 0 0 86 0 70
5823 ind-5823 7.98347114910371 2.51030974017882 0.434743112708042 24.2922642195147 1 0 0 0 0 0 0 0 68 70
5824 ind-5824 8.11419336497791 2.62727476070326 0.425792964041041 24.1209624849095 1 0 0 0 0 0 83 0 68 0
5825 ind-5825 8.90698838497091 3.35711533438181 0.151742581268843 11.4971741633202 1 0 0 0 0 0 124 0 68 70
5826 ind-5826 8.13348958680278 2.64463286888913 0.419882617230862 23.7799458088751 1 0 0 0 0 0 83 0 0 70
5827 ind-5827 8.13348958703733 2.64463286888913 0.419886187818147 23.7801930864336 1 0 0 0 0 0 83 0 0 70
5828 ind-5828 8.74037045107896 3.20132604644721 0.311846930615364 18.906185493995 1 0 0 0 0 0 0 173 0 70
5829 ind-5829 -9.90773142654277 4.31268285529466 0.038401052509392 7.1944653241819 1 0 113 146 155 0 0 0 0 0
5830 ind-5830 8.2999987592535 2.79536841747235 0.399450211148134 22.9440187682133 1 0 0 0 0 0 0 0 102 70
5831 ind-5831 8.79130234420063 3.24874225728535 0.302741610750199 18.52200321742 1 0 0 0 0 0 0 0 136 106
5832 ind-5832 8.98051552136457 3.42626241726769 0.270817617616395 17.2700517875656 1 0 0 0 0 0 0 0 170 106
5833 ind-5833 8.63616712868064 3.10438954970449 0.329213723885768 19.6092699255393 1 0 0 0 0 0 0 86 136 0
5834 ind-5834 -9.41317554156224 3.83641000159418 0.173451149231874 13.3286227499879 1 0 227 0 0 80 0 0 0 0
5835 ind-5835 8.9605892503211 3.40760671366104 0.280014042756536 17.7145057049091 1 0 0 0 0 0 0 216 68 0
5836 ind-5836 8.31680400270927 2.81067044654409 0.395860184100344 22.7652330683527 1 0 0 0 0 0 0 0 68 106
5837 ind-5837 9.19851953019082 3.63246758074463 0.227132698294376 15.5198583855919 1 0 0 0 0 0 83 0 238 0
5838 ind-5838 8.405887644702 2.89204716582096 0.374085119594808 21.6409613578057 1 0 0 0 0 0 83 0 102 0
5839 ind-5839 -9.06605586287155 3.5060361158121 0.242101066813147 15.9983904539431 1 0 113 0 116 0 0 0 0 0
5840 ind-5840 8.86752835898293 3.32009124092595 0.155585208626873 11.5962123729404 1 0 0 0 0 0 83 0 102 70
5841 ind-5841 8.44990980701625 2.93255361365251 0.36567720246649 21.2452213880037 1 0 0 0 0 0 0 130 68 0
5842 ind-5842 9.02804544774844 3.47111294637556 0.264465202398974 17.0542042010613 1 0 0 0 0 0 0 86 204 0
5843 ind-5843 -8.9686194112061 3.41433556101286 0.251077781917769 16.2332914185591 1 0 0 73 0 161 0 0 0 0
5844 ind-5844 8.43712421718906 2.9206823692304 0.366842372498415 21.2923078739425 1 0 0 0 0 0 83 0 0 106
5845 ind-5845 10.9151032909522 5.29760683020337 0.00013770756344052 2.63282303469086 0.0981188600411037 0 0 0 0 0 208 346 238 283
5846 ind-5846 9.14963924396031 3.58608574029194 0.238683166843789 16.0030935282908 1 0 0 0 0 0 208 0 102 0
5847 ind-5847 8.11597315450091 2.6290149959283 0.425309935592517 24.0869977620723 1 0 0 0 0 0 0 86 0 70
5848 ind-5848 -9.2326544214488 3.66415378235242 0.106795231542639 9.96852521074337 1 0 0 110 77 80 0 0 0 0
5849 ind-5849 9.75746666930346 4.16790083903735 0.0528985576127745 7.91216549647312 1 0 0 0 0 0 124 0 102 247
5850 ind-5850 8.13348958727188 2.64463286888913 0.419889758254729 23.7804403563254 1 0 0 0 0 0 83 0 0 70
5851 ind-5851 8.55942037588931 3.03328541909702 0.34457397200147 20.2962722707224 1 0 0 0 0 0 0 0 136 70
5852 ind-5852 10.5660112314821 4.95477999006727 0.00685746596920406 4.87358911912482 0.855662374689138 0 0 0 0 0 208 0 409 212
5853 ind-5853 -8.37791731163298 2.86538035616667 0.341890030828491 19.6402279036187 1 0 0 73 0 80 0 0 0 0
5854 ind-5854 -8.46084091830239 2.9412869717662 0.331455178037528 19.2571158581556 1 0 0 0 77 80 0 0 0 0
5855 ind-5855 9.11159335789469 3.55004313857519 0.245075224186063 16.2380125073345 1 0 0 0 0 0 166 0 136 0
5856 ind-5856 8.96148033792955 3.4083357888177 0.278086583635988 17.6122956809324 1 0 0 0 0 0 166 0 0 106
5857 ind-5857 10.1544798408093 4.55280632817027 0.0225960237300385 6.28123313008335 1 0 0 0 0 0 208 0 238 177
5858 ind-5858 -10.2469603779975 4.64248885547437 0.0511331032189698 8.31744133507734 1 0 454 0 77 0 0 0 0 0
5859 ind-5859 9.28949392946273 3.71903164440884 0.102998793196698 9.87034961979327 1 0 0 0 0 0 83 130 136 0
5860 ind-5860 -9.19520637038145 3.62869446910496 0.209696687590157 14.6679593074138 1 0 0 73 0 202 0 0 0 0
5861 ind-5861 8.42294509407744 2.90777019816122 0.368080337829984 21.3188112710651 1 0 0 0 0 0 0 86 0 106
5862 ind-5862 -10.4221602299091 4.81361238180984 0.0104146190932841 5.28046588234565 1 0 0 293 155 161 0 0 0 0
5863 ind-5863 8.31680399928855 2.81067044654409 0.395798406317185 22.7611628873456 1 0 0 0 0 0 0 0 68 106
5864 ind-5864 8.40588764307411 2.89204716582096 0.374056734911676 21.6391852591935 1 0 0 0 0 0 83 0 102 0
5865 ind-5865 -8.99034304904757 3.4347610226915 0.243943178916396 15.9259684761328 1 0 113 0 0 121 0 0 0 0
5866 ind-5866 8.23568419869835 2.73706623325323 0.408009773351662 23.3024740159089 1 0 0 0 0 0 83 86 0 0
5867 ind-5867 8.39139674202495 2.87887753413238 0.376951691999302 21.7687814116846 1 0 0 0 0 0 0 86 102 0
5868 ind-5868 -8.99298912479025 3.43721371022247 0.244366612897903 15.9470331385673 1 0 151 0 0 80 0 0 0 0
5869 ind-5869 9.00156418400205 3.44609649738294 0.2678445866856 17.1668047165203 1 0 0 0 0 0 0 0 68 212
5870 ind-5870 8.73338341961679 3.19475133313979 0.168863780486417 11.9587372083088 1 0 0 0 0 0 83 86 68 0
5871 ind-5871 -8.72264279546135 3.18383694371678 0.28363560609045 17.3395777883352 1 0 75 0 0 121 0 0 0 0
5872 ind-5872 8.29999876047692 2.79536841747235 0.399472422307475 22.9454946027765 1 0 0 0 0 0 0 0 102 70
5873 ind-5873 8.87888950208701 3.33074466321283 0.154409633820859 11.5648665118804 1 0 0 0 0 0 83 0 68 106
5874 ind-5874 7.98347114647299 2.51030974017882 0.434703137762553 24.2894183478293 1 0 0 0 0 0 0 0 68 70
5875 ind-5875 8.9069883822202 3.35711533438181 0.151715775588223 11.4959943418716 1 0 0 0 0 0 124 0 68 70
5876 ind-5876 9.79296442092006 4.20218999305389 0.0173752690364111 5.54912530935591 1 0 0 0 0 0 83 130 102 177
5877 ind-5877 8.316803995868 2.81067044654409 0.395736642445262 22.7570943660901 1 0 0 0 0 0 0 0 68 106
5878 ind-5878 -9.38806286943738 3.81246242166495 0.175766713193823 13.3939607751662 1 0 0 110 0 202 0 0 0 0
5879 ind-5879 -10.0407895587649 4.4418171286769 0.0705120897726126 9.19271163403904 1 0 0 0 194 282 0 0 0 0
5880 ind-5880 9.50733110051747 3.92724669977928 0.080328971932356 9.06859795687292 1 0 0 0 0 0 166 173 68 0
5881 ind-5881 -8.99298913267133 3.43721371022247 0.244293241291807 15.9433819747703 1 0 151 0 0 80 0 0 0 0
5882 ind-5882 9.31031103719801 3.73883441837098 0.201907576834301 14.5078202990372 1 0 0 0 0 0 0 0 170 177
5883 ind-5883 8.23568420007574 2.73706623325323 0.407985030661665 23.3008011208404 1 0 0 0 0 0 83 86 0 0
5884 ind-5884 7.98347114384189 2.51030974017882 0.434663161077468 24.2865727222376 1 0 0 0 0 0 0 0 68 70
5885 ind-5885 8.6857032211932 3.15041413387656 0.321229080111858 19.2885169287127 1 0 0 0 0 0 0 130 102 0
5886 ind-5886 10.6851021851147 5.07156171991136 0.0186474452581925 6.35592397950609 1 0 0 0 0 0 457 0 443 0
5887 ind-5887 -8.39410305453985 2.88000428985808 0.345881208207595 19.918300320967 1 0 75 73 0 0 0 0 0 0
5888 ind-5888 8.93983410707288 3.38797193538783 0.279827667238033 17.6497342041796 1 0 0 0 0 0 166 0 102 0
5889 ind-5889 -9.41317554163023 3.83641000159418 0.173450234745204 13.3285794089173 1 0 227 0 0 80 0 0 0 0
5890 ind-5890 8.09643994822313 2.611469071371 0.426439129090845 24.0931378154896 1 0 0 0 0 0 0 86 68 0
5891 ind-5891 9.26195962945295 3.69282635033636 0.106931252015971 10.0139951609793 1 0 0 0 0 0 0 173 102 70
5892 ind-5892 9.55130558998361 3.96944696642539 0.0756320020987171 8.8866163227743 1 0 0 0 0 0 0 216 136 70
5893 ind-5893 8.4652212373916 2.94661559835396 0.360750338373015 20.9925309404667 1 0 0 0 0 0 0 130 0 70
5894 ind-5894 -10.0356557609976 4.43680895106841 0.0291358023511445 6.68472145462843 1 0 0 146 194 121 0 0 0 0
5895 ind-5895 9.45895360369759 3.88088370073509 0.0350709569304883 6.56332929294202 1 0 0 0 0 0 83 173 68 70
5896 ind-5896 8.47515823126164 2.95561817211004 0.357965990281956 20.8476349140289 1 0 0 0 0 0 124 0 0 70
5897 ind-5897 -9.06605585362479 3.5060361158121 0.242048953689169 15.9957839082991 1 0 113 0 116 0 0 0 0 0
5898 ind-5898 -9.6101120989942 4.0253240907244 0.0254337981720134 6.04870608794527 1 0 75 73 116 80 0 0 0 0
5899 ind-5899 -10.3269564772622 4.72056577366842 0.00314165732483842 4.00173656036794 0.559620378959927 0 227 110 77 161 0 0 0 0
5900 ind-5900 -9.1939456440707 3.62734488344469 0.21522994182967 14.9262640254687 1 0 75 183 0 0 0 0 0 0
5901 ind-5901 9.48704577589065 3.90778841267727 0.082339716615532 9.14303012788771 1 0 0 0 0 0 0 86 170 141
5902 ind-5902 -8.45742012757139 2.93796506727643 0.342761562944574 19.9023200931468 1 0 0 73 77 0 0 0 0 0
5903 ind-5903 8.99630363768653 3.44113807132696 0.266694576252631 17.0941909005044 1 0 0 0 0 0 0 0 102 177
5904 ind-5904 8.68142599279559 3.14634075708669 0.322198408755191 19.3247388374926 1 0 0 0 0 0 83 0 0 141
5905 ind-5905 9.05761897510617 3.49900577200676 0.134313079131838 10.9593425093056 1 0 0 0 0 0 83 0 102 106
5906 ind-5906 8.73338342061727 3.19475133313979 0.168838801644916 11.9576481640731 1 0 0 0 0 0 83 86 68 0
5907 ind-5907 8.94677579855967 3.394589465049 0.279130046969919 17.6403079462326 1 0 0 0 0 0 0 173 0 106
5908 ind-5908 8.09643995052426 2.611469071371 0.426409469116368 24.0910521331244 1 0 0 0 0 0 0 86 68 0
5909 ind-5909 9.62798369016408 4.04310861492332 0.144174909800208 12.2877318521752 1 0 0 0 0 0 291 0 0 141
5910 ind-5910 8.56001893549165 3.03394743216404 0.343077486486806 20.2082878000491 1 0 0 0 0 0 83 130 0 0
5911 ind-5911 8.66174958157857 3.12807110838796 0.176779860033424 12.1824618485734 1 0 0 0 0 0 83 0 68 70
5912 ind-5912 8.92360668315767 3.37271743318843 0.280276191629534 17.6456872812723 1 0 0 0 0 0 124 0 0 141
5913 ind-5913 -11.1272703364147 5.50639998281124 3.61811551468651e-05 2.3036744462188 0.0399584677441978 0 113 256 233 404 0 0 0 0
5914 ind-5914 8.46522124569904 2.94661559835396 0.360656045071141 20.9868021302401 1 0 0 0 0 0 0 130 0 70
5915 ind-5915 -8.72298186665334 3.18397146503969 0.2916560654223 17.7605174960127 1 0 113 73 0 0 0 0 0 0
5916 ind-5916 8.43712421558306 2.9206823692304 0.366814871354381 21.2906141551459 1 0 0 0 0 0 83 0 0 106
5917 ind-5917 -10.1868806981409 4.5839482030179 0.0548182522808952 8.47257205344925 1 0 0 403 0 121 0 0 0 0
5918 ind-5918 8.11597315211873 2.6290149959283 0.425342398709295 24.0892788099504 1 0 0 0 0 0 0 86 0 70
5919 ind-5919 8.13348958750641 2.64463286888913 0.419893328540617 23.7806876185508 1 0 0 0 0 0 83 0 0 70
5920 ind-5920 11.0802391808842 5.46026944634971 4.68601148717202e-05 2.35835897614521 0.0492879151088836 0 0 0 0 0 249 216 307 424
5921 ind-5921 9.78539526219806 4.19487774384349 0.0173672804399011 5.54333000091996 1 0 0 0 0 0 124 86 136 141
5922 ind-5922 9.17120097882108 3.60653672438819 0.235954683127929 15.9083005807698 1 0 0 0 0 0 0 0 68 247
5923 ind-5923 -8.78866902743545 3.24519334999699 0.287179291964263 17.6853212151149 1 0 113 0 77 0 0 0 0 0
5924 ind-5924 9.52198690264999 3.94129790894497 0.0778303793286195 8.96388720779592 1 0 0 0 0 0 0 130 102 177
5925 ind-5925 -8.72298186534327 3.18397146503969 0.291611128712979 17.7581386894862 1 0 113 73 0 0 0 0 0 0
5926 ind-5926 9.64336287692409 4.05791589525781 0.0640971775295365 8.40137084747593 1 0 0 0 0 0 124 0 136 177
5927 ind-5927 -9.39637370683872 3.8204291802693 0.175652225348092 13.4034651481292 1 0 75 0 0 242 0 0 0 0
5928 ind-5928 -9.30553333952662 3.73344751954068 0.195585495153288 14.1949422789409 1 0 0 73 194 0 0 0 0 0
5929 ind-5929 9.28730662139848 3.71693850740306 0.103468456505771 9.89213188574014 1 0 0 0 0 0 124 86 136 0
5930 ind-5930 8.64840820967883 3.1156766862732 0.32703253879418 19.5234787060524 1 0 0 0 0 0 83 0 136 0
5931 ind-5931 8.66174957794924 3.12807110838796 0.176745503737177 12.1809661620968 1 0 0 0 0 0 83 0 68 70
5932 ind-5932 8.98107440670817 3.42684220529914 0.144453713227546 11.2883732998608 1 0 0 0 0 0 83 130 0 70
5933 ind-5933 9.7838968015817 4.19343109012112 0.0175712309587702 5.55890264088258 1 0 0 0 0 0 83 130 170 106
5934 ind-5934 12.5968181386567 6.96346283774195 0.000345628718278526 3.64880801467525 0.161352244800598 0 0 0 0 0 1582 0 0 1805
5935 ind-5935 -9.02421814173847 3.46669162785229 0.245013207644306 16.0511501670741 1 0 0 0 77 161 0 0 0 0
5936 ind-5936 8.46522125388762 2.94661559835396 0.360563127730265 20.9811583436011 1 0 0 0 0 0 0 130 0 70
5937 ind-5937 8.46522126207692 2.94661559835396 0.360470228779968 20.9755170891611 1 0 0 0 0 0 0 130 0 70
5938 ind-5938 10.118003664447 4.51731501173076 0.0255686766267405 6.48756365410031 1 0 0 0 0 0 208 86 0 318
5939 ind-5939 8.09643994794736 2.611469071371 0.426442683819789 24.0933877964177 1 0 0 0 0 0 0 86 68 0
5940 ind-5940 8.66174957778853 3.12807110838796 0.176743982642555 12.1808999430454 1 0 0 0 0 0 83 0 68 70
5941 ind-5941 9.53853136552818 3.95717888246626 0.0766201311697987 8.92227321065656 1 0 0 0 0 0 0 173 102 141
5942 ind-5942 9.29028366342635 3.71980295158967 0.105023208594412 9.96416745104774 1 0 0 0 0 0 0 216 68 70
5943 ind-5943 -9.43813474061279 3.86027962793793 0.0860235728763959 9.26137805228883 1 0 113 0 77 121 0 0 0 0
5944 ind-5944 -9.21073497347304 3.64329900375799 0.209616140864995 14.6923644654773 1 0 151 110 0 0 0 0 0 0
5945 ind-5945 8.66946268582689 3.13528993232181 0.323678048647475 19.3897990397009 1 0 0 0 0 0 0 86 0 141
5946 ind-5946 9.91422524547577 4.31949790918933 0.0128095259311397 5.19912830682914 1 0 0 0 0 0 166 86 68 212
5947 ind-5947 8.39139674120063 2.87887753413238 0.376969371700553 21.7698942982378 1 0 0 0 0 0 0 86 102 0
5948 ind-5948 7.9834711412104 2.51030974017882 0.434623182653413 24.2837273427494 1 0 0 0 0 0 0 0 68 70
5949 ind-5949 9.42668941782391 3.85001753978025 0.0910173502306613 9.48579408763767 1 0 0 0 0 0 0 216 102 70
5950 ind-5950 8.92360668432246 3.37271743318843 0.280298422162191 17.6468642747211 1 0 0 0 0 0 124 0 0 141
5951 ind-5951 -9.26307714273698 3.6931391031874 0.196378639819786 14.1559168088104 1 0 0 0 116 161 0 0 0 0
